AF	SO	DE	C1	RP	FU	TC	SN	PY	UT
Li, Yan; Duan, Baoli; Chen, Juan; Korpelainen, Helena; Niinemets, Ulo; Li, Chunyang	TREE PHYSIOLOGY	competition; dioecy; oxidation resistance; photosynthesis; salinity stress	[Li, Yan; Chen, Juan] Mianyang Normal Univ, Ecol Secur & Protect Key Lab Sichuan Prov, Mianyang 621000, Sichuan, Peoples R China; [Li, Yan; Li, Chunyang] Zhejiang A&F Univ, State Key Lab Subtrop Silviculture, Nurturing Stn, Linan 311300, Zhejiang, Peoples R China; [Duan, Baoli; Chen, Juan] Chinese Acad Sci, Inst Mt Hazards & Environm, Key Lab Mt Surface Proc & Ecol Regulat, Chengdu 610041, Peoples R China; [Korpelainen, Helena] Univ Helsinki, Viikki Plant Sci Ctr, Dept Agr Sci, POB 27, FI-00014 Helsinki, Finland; [Niinemets, Ulo] Estonian Univ Life Sci, Inst Agr & Environm Sci, Kreutzwaldi 1, EE-51014 Tartu, Estonia	Li, CY (reprint author), Zhejiang A&F Univ, State Key Lab Subtrop Silviculture, Nurturing Stn, Linan 311300, Zhejiang, Peoples R China.	National Key Basic Research Program of China [2012CB416901]; Key Program of the Education Department of Sichuan Province [15ZA0297]	0	0829-318X	2016	WOS:000393273800012
Luo, Shi-shuai; Sun, Yan-ni; Zhou, Xue; Zhu, Tong; Zhu, Li-sha; Arfan, Muhammad; Zou, Li-juan; Lin, Hong-hui	PLANT PHYSIOLOGY AND BIOCHEMISTRY	Drought; Medicago truncatula; Abscisic acid; Stomatal aperture; Oxidative damage; Stress-up-regulated genes	[Luo, Shi-shuai; Sun, Yan-ni; Zhou, Xue; Zhu, Tong; Zhu, Li-sha; Arfan, Muhammad; Zou, Li-juan; Lin, Hong-hui] Sichuan Univ, Minist Educ, Key Lab Bioresource & Ecoenvironm, Coll Life Sci,State Key Lab Hydraul & Mt River En, Chengdu 610064, Peoples R China; [Zou, Li-juan] Mianyang Normal Univ, Life Sci & Technol Coll, Mianyang 621000, Peoples R China; [Zou, Li-juan] Mianyang Normal Univ, Ecol Secur & Protect Key Lab Sichuan Prov, Mianyang 621000, Peoples R China	Lin, HH (reprint author), Sichuan Univ, Minist Educ, Key Lab Bioresource & Ecoenvironm, Coll Life Sci,State Key Lab Hydraul & Mt River En, Chengdu 610064, Peoples R China.	National BasicResearch Program of China (973 Program) [2015CB150100]; National Natural Science Foundation of China [31670235, 31400211, 31570231]; National Research and Development Project of Transgenic Crops of China [2016ZX08009-003-002]; Sichuan Natural Science Foundation [2015JY0101, 2015JY0223]	0	0981-9428	2016	WOS:000389389700021
Chen, Juan; Duan, Baoli; Xu, Gang; Korpelainen, Helena; Niinemets, Ulo; Li, Chunyang	TREE PHYSIOLOGY	carbohydrates; Cd accumulation; dioecy	[Chen, Juan] Mianyang Normal Univ, Ecol Secur & Protect Key Lab Sichuan Prov, Mianyang 621000, Peoples R China; [Chen, Juan; Duan, Baoli] Chinese Acad Sci, Key Lab Mt Surface Proc & Ecol Regulat, Inst Mt Hazards & Environm, Chengdu 610041, Peoples R China; [Xu, Gang] Southwest Univ Sci & Technol, Sch Life Sci, Mianyang 621010, Peoples R China; [Korpelainen, Helena] Univ Helsinki, Dept Agr Sci, Viikki Plant Sci Ctr, POB 27, FI-00014 Helsinki, Finland; [Niinemets, Ulo] Estonian Univ Life Sci, Inst Agr & Environm Sci, Kreutzwaldi 1, EE-51014 Tartu, Estonia; [Li, Chunyang] Zhejiang A&F Univ, Nurturing Stn, State Key Lab Subtrop Silviculture, Linan 311300, Zhejiang, Peoples R China	Li, CY (reprint author), Zhejiang A&F Univ, Nurturing Stn, State Key Lab Subtrop Silviculture, Linan 311300, Zhejiang, Peoples R China.	National Key Basic Research Program of China [2012CB416901]; Young Talent Team Program of the Institute of Mountain Hazards and Environment [SDSQB-2012-01]	0	0829-318X	2016	WOS:000393052100006
Han, Li; Berry, John W.; Zheng, Yong	PLOS ONE		[Han, Li] Mianyang Normal Univ, Mianyang, Peoples R China; [Berry, John W.] Queens Univ, Kingston, ON, Canada; [Berry, John W.] Natl Res Univ, Higher Sch Econ, Moscow, Russia; [Zheng, Yong] Southwest Univ, Ctr Studies Educ & Psychol Ethn Minor Southwest C, Chongqing, Peoples R China	Zheng, Y (reprint author), Southwest Univ, Ctr Studies Educ & Psychol Ethn Minor Southwest C, Chongqing, Peoples R China.	MOE Project of Key Research Institute of Humanities and Social Sciences at Universities [15JJDZONGHE022]; Sichuan Provincial Research Center of Qiang People Project [QXY1410]; MianYang Normal University Project [QD2015B005]; Basic Research Program at the National Research University Higher School of Economics (HSE) by the Government of the Russian Federation	0	1932-6203	2016	WOS:000385507000038
Mu, Junpeng; Zeng, Yuling; Wu, Qinggui; Niklas, Karl J.; Niu, Kechang	AGRICULTURE ECOSYSTEMS & ENVIRONMENT	Apiculture; Community biodiversity; Ecosystem function; Ecosystem services; Land use change; Nectariferous plant; Tibetan plateau	[Mu, Junpeng; Zeng, Yuling; Wu, Qinggui] Mianyang Normal Univ, Ecol Secur, Mianyang 621000, Peoples R China; [Mu, Junpeng; Zeng, Yuling; Wu, Qinggui] Mianyang Normal Univ, Protect Key Lab Sichuan Prov, Mianyang 621000, Peoples R China; [Mu, Junpeng; Niu, Kechang] Nanjing Univ, Dept Biol, Nanjing 210023, Jiangsu, Peoples R China; [Niklas, Karl J.] Cornell Univ, Plant Biol Sect, Sch Integrat Plant Sci, Ithaca, NY 14853 USA	Niu, KC (reprint author), Nanjing Univ, Dept Biol, Nanjing 210023, Jiangsu, Peoples R China.	National Science Foundation of China [31270513, 31370008]; Innovative Research Team by Sichuan Provincial Department of Education [13TD0015]; National Basic Research Program of China [2013CB956304]	0	0167-8809	2016	WOS:000389088400036
He, Zhijian; Song, Hang; Wang, Zhixia; Cao, Yu	JOURNAL OF CHEMICAL AND ENGINEERING DATA		[He, Zhijian; Cao, Yu] Mianyang Normal Univ, Coll Life Sci & Biotechnol, Mianyang 621000, Peoples R China; [Song, Hang; Wang, Zhixia] Sichuan Univ, Sch Chem Engn, Chengdu 610065, Peoples R China	Cao, Y (reprint author), Mianyang Normal Univ, Coll Life Sci & Biotechnol, Mianyang 621000, Peoples R China.	Educational Commission of Sichuan Province, China [16ZB0319]; Scientific Research Foundation of Mianyang Normal University [QD2014A008]	0	0021-9568	2016	WOS:000385606900011
Mu, Junpeng; Chen, Yan; Yang, Yulian; Fu, Ronghua; Wang, Hui; Compton, Stephen G.	PLANT ECOLOGY	Apis mellifera; Asteraceae; Insect-plant interactions; Nectar; Saussurea; Tephritis; Tibetan Plateau	[Mu, Junpeng; Chen, Yan; Yang, Yulian; Wang, Hui] Mianyang Normal Univ, Ecol Secur & Protect Key Lab Sichuan Prov, Mianyang 621000, Peoples R China; [Fu, Ronghua] China West Normal Univ, Minist Educ, Key Lab Southwest China Wildlife Resources Conser, Nanchong 637002, Peoples R China; [Compton, Stephen G.] Univ Leeds, Sch Biol, Leeds LS2 9JT, W Yorkshire, England; [Compton, Stephen G.] Rhodes Univ, Dept Zool & Entomol, ZA-6140 Grahamstown, South Africa	Mu, JP (reprint author), Mianyang Normal Univ, Ecol Secur & Protect Key Lab Sichuan Prov, Mianyang 621000, Peoples R China.	National Science Foundation of China [31270513, 31270387]; Innovative Research Team by Sichuan Provincial Department of Education [13TD0015]; Project of Introduced Excellent Talents by Mianyang Normal University [QD2012A07]	0	1385-0237	2016	WOS:000385197700003
Zhang, Yunju; Sun, Jingyu; Sun, Yuxi; Tang, Yizhen; Wang, Rongshun	COMPUTATIONAL AND THEORETICAL CHEMISTRY	OH radical; Thiophene; Reaction mechanism; Rate constants	[Zhang, Yunju; Sun, Yuxi] Mianyang Normal Univ, Key Lab Photoinduced Funct Mat, Mianyang 621000, Peoples R China; [Wang, Rongshun] Northeast Normal Univ, Inst Funct Mat Chem, Fac Chem, Renmin Rd 5268, Changchun 130024, Jilin, Peoples R China; [Sun, Jingyu] Hubei Normal Univ, Hubei Collaborat Innovat Ctr Rare Met Chem, Coll Chem & Chem Engn, Hubei Key Lab Pollutant Anal & Reuse Technol, Cihu Rd 11, Huangshi 435002, Hubei, Peoples R China; [Tang, Yizhen] Qingdao Univ Technol, Sch Environm & Municipal Engn, Fushun Rd 11, Qingdao 266033, Shandong, Peoples R China	Zhang, YJ (reprint author), Mianyang Normal Univ, Key Lab Photoinduced Funct Mat, Mianyang 621000, Peoples R China.	Scientific Research Starting Foundation of Mianyang Normal University [QD2016A007]; Natural Scientific Research Starting Foundation of Mianyang Normal University of China [21073092, 21103092]; Sichuan Education Department Fund [12ZA080]; Mianyang Normal University for Excellent Plan Fund [QD2012A06]; National Natural Science Foundation of China [21507027, 21207075]; Youth Fund Project of Hubei Provincial Department of Education [Q20132501]	0	2210-271X	2016	WOS:000383007200011
Mei, Yang; Chen, Bo-Wei; Wei, Chen-Fu; Zheng, Wen-Chen	PHYSICA B-CONDENSED MATTER	Electron paramagnetic resonance; Crystal- and ligand-field theory; Charge-transfer mechanism; w(5+); KTiOPO4	[Mei, Yang; Chen, Bo-Wei; Wei, Chen-Fu] Mianyang Normal Univ, Sch Mech & Elect Engn, Mianyang 621000, Peoples R China; [Zheng, Wen-Chen] Sichuan Univ, Dept Mat Sci, Chengdu 610064, Peoples R China	Mei, Y (reprint author), Mianyang Normal Univ, Sch Mech & Elect Engn, Mianyang 621000, Peoples R China.	Initial Foundation of Mianyang Normal University [MQD2011A05]	0	0921-4526	2016	WOS:000380411100007
Xue, Wuping; Feng, Yonghai; Yin, Hengbo; Liu, Shuxin; Wang, Aili; Shen, Lingqin	JOURNAL OF NANOSCIENCE AND NANOTECHNOLOGY	1,2-Propanediol; Lactic Acid; Pd-Ag Bimetallic Nanoparticles; Selective Oxidation; Kinetics	[Xue, Wuping; Feng, Yonghai; Yin, Hengbo; Wang, Aili; Shen, Lingqin] Jiangsu Univ, Fac Chem & Chem Engn, Zhenjiang 212013, Peoples R China; [Feng, Yonghai] Jiangsu Univ, Sch Mat Sci & Engn, Zhenjiang 212013, Peoples R China; [Liu, Shuxin] Mianyang Normal Univ, Sch Chem & Chem Engn, Mianyang 621000, Peoples R China	Yin, HB; Shen, LQ (reprint author), Jiangsu Univ, Fac Chem & Chem Engn, Zhenjiang 212013, Peoples R China.	Jiangsu Province Education Bureau [11KJB530002, 1102120C]; Jiangsu University for Young Researchers [11JDG028, 2010-4849, 15JDG026]; China Postdoctoral Foundation Committee [2011M500866]; Ph.D. Innovation Programs Foundation of Jiangsu Province [CXZZ13_0666]	2	1533-4880	2016	WOS:000387085000087
Zou, Li-Juan; Deng, Xing-Guang; Han, Xue-Ying; Tan, Wen-Rong; Zhu, Li-Jun; Xi, De-Hui; Zhang, Da-Wei; Lin, Hong-Hui	PLANT AND CELL PHYSIOLOGY	Arabidopsis; CMV; HAT1; Salicylic acid; Transcription factor; Virus resistance	[Zou, Li-Juan; Deng, Xing-Guang; Han, Xue-Ying; Tan, Wen-Rong; Zhu, Li-Jun; Xi, De-Hui; Zhang, Da-Wei; Lin, Hong-Hui] Sichuan Univ, Coll Life Sci, State Key Lab Hydraul & Mt River Engn, Minist Educ,Key Lab Bioresource & Ecoenvironm, Chengdu 610065, Peoples R China; [Zou, Li-Juan; Zhu, Li-Jun] Mianyang Normal Univ, Life Sci & Technol Coll, Mianyang 621000, Peoples R China; [Zou, Li-Juan; Zhu, Li-Jun] Mianyang Normal Univ, Ecol Secur & Protect Key Lab Sichuan Prov, Mianyang 621000, Peoples R China	Zhang, DW; Lin, HH (reprint author), Sichuan Univ, Coll Life Sci, State Key Lab Hydraul & Mt River Engn, Minist Educ,Key Lab Bioresource & Ecoenvironm, Chengdu 610065, Peoples R China.	National Natural Science Foundation of China [31570231, 31470342, 31400211]; National Basic Research Program of China [973 Program] [2015CB150100]; Development Project of Transgenic Crops of China [2016ZX08009-003-002]; Sichuan Natural Science Foundation [2015JY0101, 2015JY0223]	1	0032-0781	2016	WOS:000384717400007
Yang, Li-Rong; Wei, Chen-Fu; Mei, Yang; Zheng, Wen-Chen	JOURNAL OF FLUORINE CHEMISTRY	Colquiriite-type fluorides; Optical spectra; Electron paramagnetic resonance; Crystal- and ligand-field theory; Cr3+	[Yang, Li-Rong; Wei, Chen-Fu] Mianyang Normal Univ, Sch Chem & Chem Engn, Mianyang 621000, Peoples R China; [Mei, Yang] Mianyang Normal Univ, Sch Mech & Elect Engn, Mianyang 621000, Peoples R China; [Mei, Yang] Mianyang Normal Univ, Res Ctr Computat Phys, Mianyang 621000, Peoples R China; [Zheng, Wen-Chen] Sichuan Univ, Dept Mat Sci, Chengdu 610064, Peoples R China	Mei, Y (reprint author), Mianyang Normal Univ, Sch Mech & Elect Engn, Mianyang 621000, Peoples R China.; Mei, Y (reprint author), Mianyang Normal Univ, Res Ctr Computat Phys, Mianyang 621000, Peoples R China.	Science and Technology Research General Project of Sichuan province education department [16ZB0320]; Initial Foundation of Mianyang Normal University [MQD2011A05]; LPMT, CAEP [KF13003]	2	0022-1139	2016	WOS:000383010300006
Yang Qing-wei; Liu Shou-jiang; Hu Cui-hua; Lin Ye-bin; Zhang Bin; Luo Ming-liang; Peng Hui-ling	JOURNAL OF MOUNTAIN SCIENCE	Vegetation recovery; Interspecific association; Ecological species group; Wenchuan earthquake; Xiejiadian landslide	[Yang Qing-wei; Liu Shou-jiang; Peng Hui-ling] Chongqing Jiaotong Univ, Natl Inland Waterway Regulat Engn Technol Res Ctr, Chongqing 400074, Peoples R China; [Yang Qing-wei; Liu Shou-jiang; Peng Hui-ling] Chongqing Jiaotong Univ, Sch River & Ocean Engn, Chongqing 400074, Peoples R China; [Liu Shou-jiang; Hu Cui-hua; Lin Ye-bin; Zhang Bin; Luo Ming-liang] China West Normal Univ, Sch Land & Resource, Nanchang 637009, Peoples R China; [Liu Shou-jiang] Mianyang Normal Univ, Ecol Secur & Protect Key Lab Sichuan Prov, Mianyang 621000, Peoples R China	Liu, SJ (reprint author), Chongqing Jiaotong Univ, Natl Inland Waterway Regulat Engn Technol Res Ctr, Chongqing 400074, Peoples R China.; Liu, SJ (reprint author), Chongqing Jiaotong Univ, Sch River & Ocean Engn, Chongqing 400074, Peoples R China.; Liu, SJ (reprint author), China West Normal Univ, Sch Land & Resource, Nanchang 637009, Peoples R China.; Liu, SJ (reprint author), Mianyang Normal Univ, Ecol Secur & Protect Key Lab Sichuan Prov, Mianyang 621000, Peoples R China.	Open Fund of Ecological Security and Protection Key Laboratory of Sichuan Province, Mianyang Normal University [ESP 201305]; National Natural Science Foundation of China [40871222]; Natural Science Foundation Project of CQ CSTC [cstc2015jcyjBX0041, cstc2009BA7029]; Application Basic Research Project of Ministry of Transport of P. R. China [2013329814230]	0	1672-6316	2016	WOS:000382748500008
Hu, Jing; Lu, Zhipeng; Yin, Hengbo; Xue, Wuping; Wang, Aili; Shen, Lingqin; Liu, Shuxin	JOURNAL OF INDUSTRIAL AND ENGINEERING CHEMISTRY	Acrylic acid; Acetic acid; Formaldehyde; Vanadium phosphorous oxide catalysts	[Hu, Jing; Lu, Zhipeng; Yin, Hengbo; Xue, Wuping; Wang, Aili; Shen, Lingqin] Jiangsu Univ, Fac Chem & Chem Engn, Zhenjiang 212013, Peoples R China; [Liu, Shuxin] Mianyang Normal Univ, Sch Chem & Chem Engn, Mianyang 621000, Peoples R China	Yin, HB (reprint author), Jiangsu Univ, Fac Chem & Chem Engn, Zhenjiang 212013, Peoples R China.	National Natural Science Foundation of China [21506078, 21506082]; Science and Technology Department of Jiangsu Province [BY2014123-10]	0	1226-086X	2016	WOS:000381834800018
Guan, Tian-Pei; Owens, Jacob R.; Gong, Ming-Hao; Liu, Gang; Ouyang, Zhi-Yun; Song, Yan-Ling	PLOS ONE		[Guan, Tian-Pei] Mianyang Normal Univ, Ecol Secur & Protect Key Lab Sichuan Prov, Mianyang, Peoples R China; [Owens, Jacob R.] Chengdu Res Base Giant Panda Breeding, Chengdu, Peoples R China; [Gong, Ming-Hao; Liu, Gang] Chinese Acad Forestry, Res Inst Wetland, Beijing, Peoples R China; [Ouyang, Zhi-Yun] Chinese Acad Sci, Ecoenvironm Sci Res Ctr, Beijing, Peoples R China; [Song, Yan-Ling] Chinese Acad Sci, Inst Zool, Beijing, Peoples R China	Gong, MH (reprint author), Chinese Acad Forestry, Res Inst Wetland, Beijing, Peoples R China.	Fourth National Giant Panda Survey; Chinese State Forestry Administration (SFA); National Natural Science Foundation of China [31300319]; Chinese State Forestry Administration [CM1423]; WWF-China [10002980]; Mianyang Normal University [QD2014A001, QD2012A12]	0	1932-6203	2016	WOS:000381487600011
Zhou, Yan; Zhang, Jianping; Luo, Xuegang; Luo, Yajun	BIORESOURCES	Adsorption; Modified rice bran; Mechanisms; Mercury; Cadmium	[Zhou, Yan; Luo, Yajun] Mianyang Normal Univ, Mianyang 621000, Sichuan, Peoples R China; [Zhang, Jianping; Luo, Xuegang] Southwest Univ Sci & Technol, Engn Res Ctr Biomass Mat, Minist Educ, Mianyang 621010, Sichuan, Peoples R China; [Zhang, Jianping] China Acad Engn Phys, Res Inst 8, Mianyang 621900, Sichuan, Peoples R China	Zhang, JP (reprint author), Southwest Univ Sci & Technol, Engn Res Ctr Biomass Mat, Minist Educ, Mianyang 621010, Sichuan, Peoples R China.; Zhang, JP (reprint author), China Acad Engn Phys, Res Inst 8, Mianyang 621900, Sichuan, Peoples R China.	Science and Technology Foundation of the Education Department of Sichuan Province, China [16ZB0315]	0	1930-2126	2016	WOS:000384922400115
Wang, Qun; Wang, Meng-hao; Wang, Ke-feng; Zhao, Yong-chi; Wang, Wei-li; Zhang, Li-ping	CHINESE JOURNAL OF CHEMICAL PHYSICS	Interaction; Density functional theory; Anionic serine; Neutral serine; Graphene; Metal-doped graphene	[Wang, Qun; Wang, Meng-hao] Southwest Jiaotong Univ, Key Lab Adv Technol Mat, Minist Educ, Sch Mat Sci & Engn, Chengdu 610031, Peoples R China; [Wang, Qun; Wang, Wei-li; Zhang, Li-ping] Mianyang Normal Univ, Coll Life Sci & Biotechnol, Mianyang 621006, Peoples R China; [Wang, Ke-feng] Sichuan Univ, Natl Engn Res Ctr Biomat, Chengdu 610065, Peoples R China; [Zhao, Yong-chi] Mianyang Normal Univ, Collage Math & Compute Sci, Mianyang 621006, Peoples R China	Wang, KF (reprint author), Sichuan Univ, Natl Engn Res Ctr Biomat, Chengdu 610065, Peoples R China.	Education Department Program of Sichuan Province [16ZB0313]; Teaching Reform Program of Mianyang Normal University [Mnu-JY1512]; Students Scientific Research Program of Mianyang Normal University [XSKY15047, XSKY15048]; National High-Tech RD Program [2015AA034202]	0	1674-0068	2016	WOS:000383114400006
Sun Di-di; Li Yue-jiao; Zhao Wen-qiang; Zhang Zi-liang; Li Dan-dan; Zhao Chun-zhang; Liu Qing	JOURNAL OF MOUNTAIN SCIENCE	Microbial biomass; Microbial community; Phospholipid fatty acid (PLFA); Eastern Tibetan Plateau; Warming	[Sun Di-di; Li Yue-jiao; Zhao Wen-qiang; Zhang Zi-liang; Li Dan-dan; Zhao Chun-zhang; Liu Qing] Chinese Acad Sci, Chengdu Inst Biol, Key Lab Mt Ecol Restorat & Bioresource Utilizat, Chengdu 610041, Peoples R China; [Sun Di-di; Li Yue-jiao; Zhao Wen-qiang; Zhang Zi-liang; Li Dan-dan; Zhao Chun-zhang; Liu Qing] Chinese Acad Sci, Chengdu Inst Biol, Ecol Restorat & Biodivers Conservat Key Lab Sichu, Chengdu 610041, Peoples R China; [Zhao Chun-zhang] Mianyang Normal Univ, Ecol Secur & Protect Key Lab Sichuan Prov, Mianyang 621000, Peoples R China; [Li Dan-dan] Chinese Acad Sci, Inst Soil Sci, State Key Lab Soil & Sustainable Agr, Nanjing 210008, Jiangsu, Peoples R China	Zhao, CZ; Liu, Q (reprint author), Chinese Acad Sci, Chengdu Inst Biol, Key Lab Mt Ecol Restorat & Bioresource Utilizat, Chengdu 610041, Peoples R China.; Zhao, CZ; Liu, Q (reprint author), Chinese Acad Sci, Chengdu Inst Biol, Ecol Restorat & Biodivers Conservat Key Lab Sichu, Chengdu 610041, Peoples R China.; Zhao, CZ (reprint author), Mianyang Normal Univ, Ecol Secur & Protect Key Lab Sichuan Prov, Mianyang 621000, Peoples R China.	National Natural Science Foundation of China [31570477, 31100446]; Research Fund of the Ecological Security and Protection Key Laboratory of Sichuan Province, Mianyang Normal University [EPS201302]; Research Fund of State Key Laboratory of Soil and Sustainable Agriculture, Nanjing Institute of Soil Science, Chinese Academy of Science [Y412201415]	0	1672-6316	2016	WOS:000380234600010
Jiang, Liping; Yue, Kai; Yang, Yulian; Wu, Qinggui	SAINS MALAYSIANA	cold biomes; freeze-thaw; leaching; litter decomposition	[Jiang, Liping; Yang, Yulian; Wu, Qinggui] Mianyang Normal Univ, Ecol Secur & Protect, Key Lab Sichuan Prov, 166 West Mianxing Rd, Mianyang 621000, Sichuan Provinc, Peoples R China; [Jiang, Liping; Yue, Kai] Sichuan Agr Univ, Inst Ecol & Forestry, Key Lab Ecol Forestry Engn, Long Term Res Stn Alpine Forest Ecosyst, Chengdu 611130, Peoples R China	Wu, QG (reprint author), Mianyang Normal Univ, Ecol Secur & Protect, Key Lab Sichuan Prov, 166 West Mianxing Rd, Mianyang 621000, Sichuan Provinc, Peoples R China.	Open Project from Ecological Security and Protection Key Laboratory of Sichuan Province [ESP1404]; Project of Mianyang Normal University [QD2015B07, 2015A01]; Project of the Education Department of Sichuan Province [162A0322]; National Natural Science Foundation of China [31270498, 31570445]	0	0126-6039	2016	WOS:000382644300005
Wu, Qing Gui; Lou, Shang Ling; Zeng, Yu; Liao, Wen Bo	HERPETOLOGICAL JOURNAL	anurans; comparative method; olfactory nerves; spawning location	[Wu, Qing Gui] Mianyang Normal Univ, Ecol Secur & Protect Key Lab Sichuan Prov, Mianyang 621000, Peoples R China; [Lou, Shang Ling; Zeng, Yu; Liao, Wen Bo] China West Normal Univ, Minist Educ, Key Lab Southwest China Wildlife Resources Conser, Nanchong 637009, Sichuan, Peoples R China	Liao, WB (reprint author), China West Normal Univ, Minist Educ, Key Lab Southwest China Wildlife Resources Conser, Nanchong 637009, Sichuan, Peoples R China.	Open Scientific Research Foundation of Ecological Security and Protection Key Laboratory of Sichuan Province, Mianyang Normal University [ESP1405]; Project of Mianyang Normal University [QD2015B07, 2015A01]; Sichuan Province Outstanding Youth Academic Technology Leaders Program [2013JQ0016]; Sichuan Province Department of Education Innovation Team Project [15TD0019]	2	0268-0130	2016	WOS:000381740300008
Zhou, Ya-Wen; Mei, Yang; Wei, Cheng-Fu; Zheng, Wen-Chen	EUROPEAN PHYSICAL JOURNAL-APPLIED PHYSICS		[Zhou, Ya-Wen] Mianyang Normal Univ, Sch Chem & Chem Engn, Mianyang 621000, Peoples R China; [Mei, Yang; Wei, Cheng-Fu] Mianyang Normal Univ, Sch Phys & Elect Engn, Mianyang 621000, Peoples R China; [Mei, Yang] Mianyang Normal Univ, Res Ctr Computat Phys, Mianyang 621000, Peoples R China; [Zheng, Wen-Chen] Sichuan Univ, Dept Mat Sci, Chengdu 610064, Peoples R China	Zheng, WC (reprint author), Sichuan Univ, Dept Mat Sci, Chengdu 610064, Peoples R China.	Laboratory of Pricision Manufacturing Technology, CAEP [KF13003]	0	1286-0042	2016	WOS:000380771400005
Liu Siman; Chang Guanjun; Luo Meiming	JOURNAL OF WUHAN UNIVERSITY OF TECHNOLOGY-MATERIALS SCIENCE EDITION	poly(imino imino ketone); foam; thermal-induced phase separation; lyophilization technique	[Liu Siman] Mianyang Normal Univ, Dept Chem & Chem Engn, Mianyang 621000, Peoples R China; [Chang Guanjun] Southwest Univ Sci & Technol, State Key Lab Cultivat Base Nonmetal Composite &, Mianyang 621010, Peoples R China; [Chang Guanjun] Southwest Univ Sci & Technol, Sch Mat Sci & Engn, Mianyang 621010, Peoples R China; [Luo Meiming] Sichuan Univ, Coll Chem, Minist Educ, Key Lab Green Chem & Technol, Chengdu 610064, Peoples R China	Chang, GJ (reprint author), Southwest Univ Sci & Technol, State Key Lab Cultivat Base Nonmetal Composite &, Mianyang 621010, Peoples R China.; Chang, GJ (reprint author), Southwest Univ Sci & Technol, Sch Mat Sci & Engn, Mianyang 621010, Peoples R China.	National Natural Science Foundation of China [11447215]; Mianyang Normal University [2013A02]; Education Department of Sichuan Province [13ZB0118]	0	1000-2413	2016	WOS:000385033600037
Zhang, Yan; Wei, Bin; Zhao, Peiqiong; Zheng, Minxiao; Zhang, Lili	NEUROCASE	ERP; gender differences; facial attractiveness; n170; evolution	[Zhang, Yan; Zhao, Peiqiong; Zheng, Minxiao; Zhang, Lili] Huazhong Univ Sci & Technol, Acad Educ Sci, Wuhan, Peoples R China; [Zhang, Yan; Wei, Bin] Mianyang Normal Univ, Sch Educ Sci, Mianyang, Peoples R China	Zhang, Y (reprint author), Huazhong Univ Sci & Technol, Acad Educ Sci, Wuhan, Peoples R China.; Zhang, Y (reprint author), Mianyang Normal Univ, Sch Educ Sci, Mianyang, Peoples R China.	Chinese National Natural Science Foundation [31200787]; Fundamental Research Funds for the Central Universities, HUST; Chinese Ministry of Education of Humanities and Social Sciences [13YJCZH193]	0	1355-4794	2016	WOS:000379936800013
Xue, Wuping; Yin, Hengbo; Lu, Zhipeng; Feng, Yonghai; Wang, Aili; Liu, Shuxin; Shen, Lingqin; Jia, Xingyuan	CATALYSIS LETTERS	1,2-Propanediol oxidation; Bimetallic Cu@Au nanoparticles; Lactic acid; Reaction kinetics	[Xue, Wuping; Yin, Hengbo; Lu, Zhipeng; Feng, Yonghai; Wang, Aili; Shen, Lingqin; Jia, Xingyuan] Jiangsu Univ, Fac Chem & Chem Engn, Zhenjiang 212013, Peoples R China; [Liu, Shuxin] Mianyang Normal Univ, Sch Chem & Chem Engn, Mianyang 621000, Peoples R China	Yin, HB (reprint author), Jiangsu Univ, Fac Chem & Chem Engn, Zhenjiang 212013, Peoples R China.	National Natural Science Foundation of China [21506078, 21506082]; Science and Technology Department of Jiangsu Province [BY2014123-10]	2	1011-372X	2016	WOS:000376619700015
Lu, Zhipeng; Yin, Hengbo; Wang, Aili; Hu, Jing; Xue, Wuping; Yin, Haixu; Liu, Shuxin	JOURNAL OF INDUSTRIAL AND ENGINEERING CHEMISTRY	Ethyl acetate; Hydrogenation; Ethanol; Copper-based catalyst	[Lu, Zhipeng; Yin, Hengbo; Wang, Aili; Hu, Jing; Xue, Wuping; Yin, Haixu] Jiangsu Univ, Fac Chem & Chem Engn, Zhenjiang 212013, Peoples R China; [Liu, Shuxin] Mianyang Normal Univ, Sch Chem & Chem Engn, Mianyang 621000, Peoples R China	Yin, HB (reprint author), Jiangsu Univ, Fac Chem & Chem Engn, Zhenjiang 212013, Peoples R China.	National Natural Science Foundation of China [21506078, 21506082]; Science and Technology Support Program of Jiangsu Province [BY2014123-10]	1	1226-086X	2016	WOS:000377737100028
Jiang, Shaoquan	IEEE TRANSACTIONS ON DEPENDABLE AND SECURE COMPUTING	Group key agreement; Diffie-Hellman; lower bound; authentication; protocol	[Jiang, Shaoquan] Mianyang Normal Univ, Inst Informat Secur, Mianyang 621000, Peoples R China	Jiang, SQ (reprint author), Mianyang Normal Univ, Inst Informat Secur, Mianyang 621000, Peoples R China.	National 973 Program of China [2013CB834203]	0	1545-5971	2016	WOS:000376088100002
